split,label,core,sec,path
train,real,df70_real.jpg,,data/train/real/df70_real.jpg
train,real,outside_talking_still_laughing,24,data/train/real/outside_talking_still_laughing__t0024__real.jpg
train,real,talking_angry_couch,25,data/train/real/talking_angry_couch__t0025__real.jpg
train,real,walking_down_indoor_hall_disgust,3,data/train/real/walking_down_indoor_hall_disgust__t0003__real.jpg
train,real,talking_against_wall,10,data/train/real/talking_against_wall__t0010__real.jpg
train,real,outside_talking_still_laughing,5,data/train/real/outside_talking_still_laughing__t0005__real.jpg
train,real,talking_angry_couch,4,data/train/real/talking_angry_couch__t0004__real.jpg
train,real,walking_down_indoor_hall_disgust,22,data/train/real/walking_down_indoor_hall_disgust__t0022__real.jpg
train,real,talking_against_wall,31,data/train/real/talking_against_wall__t0031__real.jpg
train,real,hugging_happy,16,data/train/real/hugging_happy__t0016__real.jpg
train,real,hugging_happy,2,data/train/real/hugging_happy__t0002__real.jpg
train,real,talking_against_wall,25,data/train/real/talking_against_wall__t0025__real.jpg
train,real,walking_and_outside_surprised,38,data/train/real/walking_and_outside_surprised__t0038__real.jpg
train,real,talking_angry_couch,10,data/train/real/talking_angry_couch__t0010__real.jpg
train,real,outside_talking_still_laughing,11,data/train/real/outside_talking_still_laughing__t0011__real.jpg
train,real,walking_and_outside_surprised,42,data/train/real/walking_and_outside_surprised__t0042__real.jpg
train,real,walking_and_outside_surprised,14,data/train/real/walking_and_outside_surprised__t0014__real.jpg
train,real,kitchen_pan,17,data/train/real/kitchen_pan__t0017__real.jpg
train,real,outside_talking_pan_laughing,15,data/train/real/outside_talking_pan_laughing__t0015__real.jpg
train,real,talking_against_wall,9,data/train/real/talking_against_wall__t0009__real.jpg
train,real,talking_angry_couch,46,data/train/real/talking_angry_couch__t0046__real.jpg
train,real,podium_speech_happy,6,data/train/real/podium_speech_happy__t0006__real.jpg
train,real,podium_speech_happy,12,data/train/real/podium_speech_happy__t0012__real.jpg
train,real,talking_angry_couch,28,data/train/real/talking_angry_couch__t0028__real.jpg
train,real,talking_angry_couch,52,data/train/real/talking_angry_couch__t0052__real.jpg
train,real,outside_talking_pan_laughing,1,data/train/real/outside_talking_pan_laughing__t0001__real.jpg
train,real,df33_real.jpg,,data/train/real/df33_real.jpg
train,real,df32_real.jpg,,data/train/real/df32_real.jpg
train,real,kitchen_pan,3,data/train/real/kitchen_pan__t0003__real.jpg
train,real,podium_speech_happy,33,data/train/real/podium_speech_happy__t0033__real.jpg
train,real,talking_angry_couch,9,data/train/real/talking_angry_couch__t0009__real.jpg
train,real,outside_talking_still_laughing,8,data/train/real/outside_talking_still_laughing__t0008__real.jpg
train,real,df44_real.jpg,,data/train/real/df44_real.jpg
train,real,kitchen_pan,22,data/train/real/kitchen_pan__t0022__real.jpg
train,real,outside_talking_pan_laughing,20,data/train/real/outside_talking_pan_laughing__t0020__real.jpg
train,real,df45_real.jpg,,data/train/real/df45_real.jpg
train,real,walking_and_outside_surprised,21,data/train/real/walking_and_outside_surprised__t0021__real.jpg
train,real,walking_outside_cafe_disgusted,2,data/train/real/walking_outside_cafe_disgusted__t0002__real.jpg
train,real,walking_and_outside_surprised,35,data/train/real/walking_and_outside_surprised__t0035__real.jpg
train,real,talking_against_wall,28,data/train/real/talking_against_wall__t0028__real.jpg
train,real,podium_speech_happy,27,data/train/real/podium_speech_happy__t0027__real.jpg
train,real,walking_down_indoor_hall_disgust,24,data/train/real/walking_down_indoor_hall_disgust__t0024__real.jpg
train,real,talking_against_wall,37,data/train/real/talking_against_wall__t0037__real.jpg
train,real,hugging_happy,10,data/train/real/hugging_happy__t0010__real.jpg
train,real,kitchen_pan,29,data/train/real/kitchen_pan__t0029__real.jpg
train,real,outside_talking_still_laughing,3,data/train/real/outside_talking_still_laughing__t0003__real.jpg
train,real,df67_real.jpg,,data/train/real/df67_real.jpg
train,real,df66_real.jpg,,data/train/real/df66_real.jpg
train,real,talking_angry_couch,2,data/train/real/talking_angry_couch__t0002__real.jpg
train,real,talking_angry_couch,16,data/train/real/talking_angry_couch__t0016__real.jpg
train,real,df1_real.jpg,,data/train/real/df1_real.jpg
train,real,walking_and_outside_surprised,44,data/train/real/walking_and_outside_surprised__t0044__real.jpg
train,real,outside_talking_still_laughing,17,data/train/real/outside_talking_still_laughing__t0017__real.jpg
train,real,hugging_happy,4,data/train/real/hugging_happy__t0004__real.jpg
train,real,talking_against_wall,23,data/train/real/talking_against_wall__t0023__real.jpg
train,real,walking_outside_cafe_disgusted,9,data/train/real/walking_outside_cafe_disgusted__t0009__real.jpg
train,real,walking_down_indoor_hall_disgust,30,data/train/real/walking_down_indoor_hall_disgust__t0030__real.jpg
train,real,talking_angry_couch,37,data/train/real/talking_angry_couch__t0037__real.jpg
train,real,walking_down_street_outside_angry,1,data/train/real/walking_down_street_outside_angry__t0001__real.jpg
train,real,talking_against_wall,2,data/train/real/talking_against_wall__t0002__real.jpg
train,real,hugging_happy,25,data/train/real/hugging_happy__t0025__real.jpg
train,real,df59_real.jpg,,data/train/real/df59_real.jpg
train,real,df58_real.jpg,,data/train/real/df58_real.jpg
train,real,walking_down_indoor_hall_disgust,11,data/train/real/walking_down_indoor_hall_disgust__t0011__real.jpg
train,real,walking_down_indoor_hall_disgust,5,data/train/real/walking_down_indoor_hall_disgust__t0005__real.jpg
train,real,hugging_happy,31,data/train/real/hugging_happy__t0031__real.jpg
train,real,talking_angry_couch,59,data/train/real/talking_angry_couch__t0059__real.jpg
train,real,talking_against_wall,16,data/train/real/talking_against_wall__t0016__real.jpg
train,real,kitchen_pan,8,data/train/real/kitchen_pan__t0008__real.jpg
train,real,outside_talking_still_laughing,22,data/train/real/outside_talking_still_laughing__t0022__real.jpg
train,real,df10_real.jpg,,data/train/real/df10_real.jpg
train,real,df11_real.jpg,,data/train/real/df11_real.jpg
train,real,podium_speech_happy,19,data/train/real/podium_speech_happy__t0019__real.jpg
train,real,talking_angry_couch,23,data/train/real/talking_angry_couch__t0023__real.jpg
train,real,df24_real.jpg,,data/train/real/df24_real.jpg
train,real,kitchen_pan,24,data/train/real/kitchen_pan__t0024__real.jpg
train,real,df25_real.jpg,,data/train/real/df25_real.jpg
train,real,outside_talking_pan_laughing,26,data/train/real/outside_talking_pan_laughing__t0026__real.jpg
train,real,walking_outside_cafe_disgusted,10,data/train/real/walking_outside_cafe_disgusted__t0010__real.jpg
train,real,walking_down_indoor_hall_disgust,29,data/train/real/walking_down_indoor_hall_disgust__t0029__real.jpg
train,real,walking_and_outside_surprised,27,data/train/real/walking_and_outside_surprised__t0027__real.jpg
train,real,podium_speech_happy,21,data/train/real/podium_speech_happy__t0021__real.jpg
train,real,walking_and_outside_surprised,33,data/train/real/walking_and_outside_surprised__t0033__real.jpg
train,real,walking_outside_cafe_disgusted,4,data/train/real/walking_outside_cafe_disgusted__t0004__real.jpg
train,real,talking_angry_couch,61,data/train/real/talking_angry_couch__t0061__real.jpg
train,real,hugging_happy,9,data/train/real/hugging_happy__t0009__real.jpg
train,real,kitchen_pan,30,data/train/real/kitchen_pan__t0030__real.jpg
train,real,walking_and_outside_surprised,12,data/train/real/walking_and_outside_surprised__t0012__real.jpg
train,real,hugging_happy,28,data/train/real/hugging_happy__t0028__real.jpg
train,real,talking_angry_couch,40,data/train/real/talking_angry_couch__t0040__real.jpg
train,real,kitchen_pan,11,data/train/real/kitchen_pan__t0011__real.jpg
train,real,outside_talking_pan_laughing,13,data/train/real/outside_talking_pan_laughing__t0013__real.jpg
train,real,df53_real.jpg,,data/train/real/df53_real.jpg
train,real,outside_talking_pan_laughing,7,data/train/real/outside_talking_pan_laughing__t0007__real.jpg
train,real,kitchen_pan,5,data/train/real/kitchen_pan__t0005__real.jpg
train,real,df52_real.jpg,,data/train/real/df52_real.jpg
train,real,talking_angry_couch,54,data/train/real/talking_angry_couch__t0054__real.jpg
train,real,walking_and_outside_surprised,6,data/train/real/walking_and_outside_surprised__t0006__real.jpg
train,real,walking_down_indoor_hall_disgust,8,data/train/real/walking_down_indoor_hall_disgust__t0008__real.jpg
train,real,podium_speech_happy,14,data/train/real/podium_speech_happy__t0014__real.jpg
train,real,outside_talking_still_laughing,25,data/train/real/outside_talking_still_laughing__t0025__real.jpg
train,real,df60_real.jpg,,data/train/real/df60_real.jpg
train,real,df61_real.jpg,,data/train/real/df61_real.jpg
train,real,talking_angry_couch,24,data/train/real/talking_angry_couch__t0024__real.jpg
train,real,walking_down_indoor_hall_disgust,2,data/train/real/walking_down_indoor_hall_disgust__t0002__real.jpg
train,real,talking_against_wall,11,data/train/real/talking_against_wall__t0011__real.jpg
train,real,outside_talking_pan_laughing,19,data/train/real/outside_talking_pan_laughing__t0019__real.jpg
train,real,walking_down_street_outside_angry,6,data/train/real/walking_down_street_outside_angry__t0006__real.jpg
train,real,talking_against_wall,5,data/train/real/talking_against_wall__t0005__real.jpg
train,real,hugging_happy,22,data/train/real/hugging_happy__t0022__real.jpg
train,real,df29_real.jpg,,data/train/real/df29_real.jpg
train,real,df28_real.jpg,,data/train/real/df28_real.jpg
train,real,walking_down_indoor_hall_disgust,16,data/train/real/walking_down_indoor_hall_disgust__t0016__real.jpg
train,real,walking_and_outside_surprised,18,data/train/real/walking_and_outside_surprised__t0018__real.jpg
train,real,talking_angry_couch,30,data/train/real/talking_angry_couch__t0030__real.jpg
train,real,df7_real.jpg,,data/train/real/df7_real.jpg
train,real,df6_real.jpg,,data/train/real/df6_real.jpg
train,real,hugging_happy,3,data/train/real/hugging_happy__t0003__real.jpg
train,real,talking_against_wall,24,data/train/real/talking_against_wall__t0024__real.jpg
train,real,walking_and_outside_surprised,39,data/train/real/walking_and_outside_surprised__t0039__real.jpg
train,real,talking_angry_couch,11,data/train/real/talking_angry_couch__t0011__real.jpg
train,real,walking_and_outside_surprised,43,data/train/real/walking_and_outside_surprised__t0043__real.jpg
train,real,outside_talking_still_laughing,10,data/train/real/outside_talking_still_laughing__t0010__real.jpg
train,real,outside_talking_still_laughing,4,data/train/real/outside_talking_still_laughing__t0004__real.jpg
train,real,df17_real.jpg,,data/train/real/df17_real.jpg
train,real,df16_real.jpg,,data/train/real/df16_real.jpg
train,real,talking_angry_couch,5,data/train/real/talking_angry_couch__t0005__real.jpg
train,real,walking_down_indoor_hall_disgust,23,data/train/real/walking_down_indoor_hall_disgust__t0023__real.jpg
train,real,talking_against_wall,30,data/train/real/talking_against_wall__t0030__real.jpg
train,real,hugging_happy,17,data/train/real/hugging_happy__t0017__real.jpg
train,real,talking_angry_couch,29,data/train/real/talking_angry_couch__t0029__real.jpg
train,real,podium_speech_happy,13,data/train/real/podium_speech_happy__t0013__real.jpg
train,real,df23_real.jpg,,data/train/real/df23_real.jpg
train,real,kitchen_pan,2,data/train/real/kitchen_pan__t0002__real.jpg
train,real,df22_real.jpg,,data/train/real/df22_real.jpg
train,real,talking_angry_couch,53,data/train/real/talking_angry_couch__t0053__real.jpg
train,real,walking_and_outside_surprised,1,data/train/real/walking_and_outside_surprised__t0001__real.jpg
train,real,walking_and_outside_surprised,15,data/train/real/walking_and_outside_surprised__t0015__real.jpg
train,real,talking_against_wall,8,data/train/real/talking_against_wall__t0008__real.jpg
train,real,talking_angry_couch,47,data/train/real/talking_angry_couch__t0047__real.jpg
train,real,kitchen_pan,16,data/train/real/kitchen_pan__t0016__real.jpg
train,real,outside_talking_pan_laughing,14,data/train/real/outside_talking_pan_laughing__t0014__real.jpg
train,real,podium_speech_happy,7,data/train/real/podium_speech_happy__t0007__real.jpg
train,real,walking_and_outside_surprised,34,data/train/real/walking_and_outside_surprised__t0034__real.jpg
train,real,walking_outside_cafe_disgusted,3,data/train/real/walking_outside_cafe_disgusted__t0003__real.jpg
train,real,talking_against_wall,29,data/train/real/talking_against_wall__t0029__real.jpg
train,real,podium_speech_happy,26,data/train/real/podium_speech_happy__t0026__real.jpg
train,real,talking_angry_couch,8,data/train/real/talking_angry_couch__t0008__real.jpg
train,real,podium_speech_happy,32,data/train/real/podium_speech_happy__t0032__real.jpg
train,real,outside_talking_still_laughing,9,data/train/real/outside_talking_still_laughing__t0009__real.jpg
train,real,df54_real.jpg,,data/train/real/df54_real.jpg
train,real,kitchen_pan,23,data/train/real/kitchen_pan__t0023__real.jpg
train,real,df55_real.jpg,,data/train/real/df55_real.jpg
train,real,outside_talking_pan_laughing,21,data/train/real/outside_talking_pan_laughing__t0021__real.jpg
train,real,walking_and_outside_surprised,20,data/train/real/walking_and_outside_surprised__t0020__real.jpg
train,real,talking_angry_couch,17,data/train/real/talking_angry_couch__t0017__real.jpg
train,real,outside_talking_still_laughing,16,data/train/real/outside_talking_still_laughing__t0016__real.jpg
train,real,walking_and_outside_surprised,45,data/train/real/walking_and_outside_surprised__t0045__real.jpg
train,real,hugging_happy,5,data/train/real/hugging_happy__t0005__real.jpg
train,real,talking_against_wall,22,data/train/real/talking_against_wall__t0022__real.jpg
train,real,walking_down_indoor_hall_disgust,31,data/train/real/walking_down_indoor_hall_disgust__t0031__real.jpg
train,real,walking_outside_cafe_disgusted,8,data/train/real/walking_outside_cafe_disgusted__t0008__real.jpg
train,real,walking_down_indoor_hall_disgust,25,data/train/real/walking_down_indoor_hall_disgust__t0025__real.jpg
train,real,kitchen_pan,28,data/train/real/kitchen_pan__t0028__real.jpg
train,real,talking_against_wall,36,data/train/real/talking_against_wall__t0036__real.jpg
train,real,hugging_happy,11,data/train/real/hugging_happy__t0011__real.jpg
train,real,outside_talking_still_laughing,2,data/train/real/outside_talking_still_laughing__t0002__real.jpg
train,real,talking_angry_couch,3,data/train/real/talking_angry_couch__t0003__real.jpg
train,real,walking_down_indoor_hall_disgust,4,data/train/real/walking_down_indoor_hall_disgust__t0004__real.jpg
train,real,kitchen_pan,9,data/train/real/kitchen_pan__t0009__real.jpg
train,real,hugging_happy,30,data/train/real/hugging_happy__t0030__real.jpg
train,real,talking_angry_couch,58,data/train/real/talking_angry_couch__t0058__real.jpg
train,real,talking_against_wall,17,data/train/real/talking_against_wall__t0017__real.jpg
train,real,outside_talking_still_laughing,23,data/train/real/outside_talking_still_laughing__t0023__real.jpg
train,real,talking_angry_couch,22,data/train/real/talking_angry_couch__t0022__real.jpg
train,real,podium_speech_happy,18,data/train/real/podium_speech_happy__t0018__real.jpg
train,real,talking_angry_couch,36,data/train/real/talking_angry_couch__t0036__real.jpg
train,real,talking_against_wall,3,data/train/real/talking_against_wall__t0003__real.jpg
train,real,hugging_happy,24,data/train/real/hugging_happy__t0024__real.jpg
train,real,walking_down_indoor_hall_disgust,10,data/train/real/walking_down_indoor_hall_disgust__t0010__real.jpg
train,real,df49_real.jpg,,data/train/real/df49_real.jpg
train,real,df48_real.jpg,,data/train/real/df48_real.jpg
train,real,podium_speech_happy,20,data/train/real/podium_speech_happy__t0020__real.jpg
train,real,walking_outside_cafe_disgusted,5,data/train/real/walking_outside_cafe_disgusted__t0005__real.jpg
train,real,walking_and_outside_surprised,32,data/train/real/walking_and_outside_surprised__t0032__real.jpg
train,real,talking_angry_couch,60,data/train/real/talking_angry_couch__t0060__real.jpg
train,real,hugging_happy,8,data/train/real/hugging_happy__t0008__real.jpg
train,real,df34_real.jpg,,data/train/real/df34_real.jpg
train,real,kitchen_pan,25,data/train/real/kitchen_pan__t0025__real.jpg
train,real,outside_talking_pan_laughing,27,data/train/real/outside_talking_pan_laughing__t0027__real.jpg
train,real,df35_real.jpg,,data/train/real/df35_real.jpg
train,real,walking_down_indoor_hall_disgust,28,data/train/real/walking_down_indoor_hall_disgust__t0028__real.jpg
train,real,walking_and_outside_surprised,26,data/train/real/walking_and_outside_surprised__t0026__real.jpg
train,real,walking_outside_cafe_disgusted,11,data/train/real/walking_outside_cafe_disgusted__t0011__real.jpg
train,real,podium_speech_happy,34,data/train/real/podium_speech_happy__t0034__real.jpg
train,real,talking_angry_couch,55,data/train/real/talking_angry_couch__t0055__real.jpg
train,real,df43_real.jpg,,data/train/real/df43_real.jpg
train,real,outside_talking_pan_laughing,6,data/train/real/outside_talking_pan_laughing__t0006__real.jpg
train,real,df42_real.jpg,,data/train/real/df42_real.jpg
train,real,kitchen_pan,4,data/train/real/kitchen_pan__t0004__real.jpg
train,real,walking_and_outside_surprised,7,data/train/real/walking_and_outside_surprised__t0007__real.jpg
train,real,walking_down_indoor_hall_disgust,9,data/train/real/walking_down_indoor_hall_disgust__t0009__real.jpg
train,real,podium_speech_happy,15,data/train/real/podium_speech_happy__t0015__real.jpg
train,real,podium_speech_happy,1,data/train/real/podium_speech_happy__t0001__real.jpg
train,real,walking_and_outside_surprised,13,data/train/real/walking_and_outside_surprised__t0013__real.jpg
train,real,kitchen_pan,10,data/train/real/kitchen_pan__t0010__real.jpg
train,real,outside_talking_pan_laughing,12,data/train/real/outside_talking_pan_laughing__t0012__real.jpg
train,real,hugging_happy,29,data/train/real/hugging_happy__t0029__real.jpg
train,real,talking_angry_couch,41,data/train/real/talking_angry_couch__t0041__real.jpg
val,fake,meeting_serious,35,data/val/fake/meeting_serious__t0035__fake.jpg
val,fake,kitchen_still,28,data/val/fake/kitchen_still__t0028__fake.jpg
val,fake,meeting_serious,21,data/val/fake/meeting_serious__t0021__fake.jpg
val,fake,df100_fake.jpg,,data/val/fake/df100_fake.jpg
val,fake,walk_down_hall_angry,5,data/val/fake/walk_down_hall_angry__t0005__fake.jpg
val,fake,kitchen_still,9,data/val/fake/kitchen_still__t0009__fake.jpg
val,fake,df88_fake.jpg,,data/val/fake/df88_fake.jpg
val,fake,df89_fake.jpg,,data/val/fake/df89_fake.jpg
val,fake,meeting_serious,14,data/val/fake/meeting_serious__t0014__fake.jpg
val,fake,walk_down_hall_angry,11,data/val/fake/walk_down_hall_angry__t0011__fake.jpg
val,fake,kitchen_still,31,data/val/fake/kitchen_still__t0031__fake.jpg
val,fake,kitchen_still,25,data/val/fake/kitchen_still__t0025__fake.jpg
val,fake,exit_phone_room,3,data/val/fake/exit_phone_room__t0003__fake.jpg
val,fake,walk_down_hall_angry,8,data/val/fake/walk_down_hall_angry__t0008__fake.jpg
val,fake,kitchen_still,4,data/val/fake/kitchen_still__t0004__fake.jpg
val,fake,df82_fake.jpg,,data/val/fake/df82_fake.jpg
val,fake,df83_fake.jpg,,data/val/fake/df83_fake.jpg
val,fake,meeting_serious,19,data/val/fake/meeting_serious__t0019__fake.jpg
val,fake,kitchen_still,10,data/val/fake/kitchen_still__t0010__fake.jpg
val,fake,meeting_serious,6,data/val/fake/meeting_serious__t0006__fake.jpg
val,fake,walk_down_hall_angry,3,data/val/fake/walk_down_hall_angry__t0003__fake.jpg
val,fake,walk_down_hall_angry,17,data/val/fake/walk_down_hall_angry__t0017__fake.jpg
val,fake,meeting_serious,12,data/val/fake/meeting_serious__t0012__fake.jpg
val,fake,meeting_serious,33,data/val/fake/meeting_serious__t0033__fake.jpg
val,fake,meeting_serious,27,data/val/fake/meeting_serious__t0027__fake.jpg
val,fake,exit_phone_room,8,data/val/fake/exit_phone_room__t0008__fake.jpg
val,fake,kitchen_still,2,data/val/fake/kitchen_still__t0002__fake.jpg
val,fake,kitchen_still,16,data/val/fake/kitchen_still__t0016__fake.jpg
val,fake,df71_fake.jpg,,data/val/fake/df71_fake.jpg
val,fake,exit_phone_room,11,data/val/fake/exit_phone_room__t0011__fake.jpg
val,fake,df95_fake.jpg,,data/val/fake/df95_fake.jpg
val,fake,df94_fake.jpg,,data/val/fake/df94_fake.jpg
val,fake,kitchen_still,23,data/val/fake/kitchen_still__t0023__fake.jpg
val,fake,exit_phone_room,5,data/val/fake/exit_phone_room__t0005__fake.jpg
val,fake,kitchen_still,29,data/val/fake/kitchen_still__t0029__fake.jpg
val,fake,meeting_serious,20,data/val/fake/meeting_serious__t0020__fake.jpg
val,fake,meeting_serious,34,data/val/fake/meeting_serious__t0034__fake.jpg
val,fake,meeting_serious,15,data/val/fake/meeting_serious__t0015__fake.jpg
val,fake,walk_down_hall_angry,10,data/val/fake/walk_down_hall_angry__t0010__fake.jpg
val,fake,walk_down_hall_angry,4,data/val/fake/walk_down_hall_angry__t0004__fake.jpg
val,fake,kitchen_still,8,data/val/fake/kitchen_still__t0008__fake.jpg
val,fake,meeting_serious,1,data/val/fake/meeting_serious__t0001__fake.jpg
val,fake,df98_fake.jpg,,data/val/fake/df98_fake.jpg
val,fake,df99_fake.jpg,,data/val/fake/df99_fake.jpg
val,fake,kitchen_still,24,data/val/fake/kitchen_still__t0024__fake.jpg
val,fake,exit_phone_room,2,data/val/fake/exit_phone_room__t0002__fake.jpg
val,fake,exit_phone_room,16,data/val/fake/exit_phone_room__t0016__fake.jpg
val,fake,kitchen_still,30,data/val/fake/kitchen_still__t0030__fake.jpg
val,fake,df77_fake.jpg,,data/val/fake/df77_fake.jpg
val,fake,df76_fake.jpg,,data/val/fake/df76_fake.jpg
val,fake,meeting_serious,18,data/val/fake/meeting_serious__t0018__fake.jpg
val,fake,df92_fake.jpg,,data/val/fake/df92_fake.jpg
val,fake,df93_fake.jpg,,data/val/fake/df93_fake.jpg
val,fake,kitchen_still,11,data/val/fake/kitchen_still__t0011__fake.jpg
val,fake,walk_down_hall_angry,9,data/val/fake/walk_down_hall_angry__t0009__fake.jpg
val,fake,kitchen_still,5,data/val/fake/kitchen_still__t0005__fake.jpg
val,fake,walk_down_hall_angry,16,data/val/fake/walk_down_hall_angry__t0016__fake.jpg
val,fake,meeting_serious,13,data/val/fake/meeting_serious__t0013__fake.jpg
val,fake,meeting_serious,7,data/val/fake/meeting_serious__t0007__fake.jpg
val,fake,walk_down_hall_angry,2,data/val/fake/walk_down_hall_angry__t0002__fake.jpg
val,fake,meeting_serious,26,data/val/fake/meeting_serious__t0026__fake.jpg
val,fake,exit_phone_room,9,data/val/fake/exit_phone_room__t0009__fake.jpg
val,fake,meeting_serious,32,data/val/fake/meeting_serious__t0032__fake.jpg
val,fake,kitchen_still,17,data/val/fake/kitchen_still__t0017__fake.jpg
val,fake,kitchen_still,3,data/val/fake/kitchen_still__t0003__fake.jpg
val,fake,kitchen_still,22,data/val/fake/kitchen_still__t0022__fake.jpg
val,fake,exit_phone_room,4,data/val/fake/exit_phone_room__t0004__fake.jpg
val,fake,exit_phone_room,10,data/val/fake/exit_phone_room__t0010__fake.jpg
val,fake,df85_fake.jpg,,data/val/fake/df85_fake.jpg
val,fake,df84_fake.jpg,,data/val/fake/df84_fake.jpg
val,fake,walk_down_hall_angry,7,data/val/fake/walk_down_hall_angry__t0007__fake.jpg
val,fake,meeting_serious,2,data/val/fake/meeting_serious__t0002__fake.jpg
val,fake,meeting_serious,16,data/val/fake/meeting_serious__t0016__fake.jpg
val,fake,df73_fake.jpg,,data/val/fake/df73_fake.jpg
val,fake,df72_fake.jpg,,data/val/fake/df72_fake.jpg
val,fake,walk_down_hall_angry,13,data/val/fake/walk_down_hall_angry__t0013__fake.jpg
val,fake,meeting_serious,37,data/val/fake/meeting_serious__t0037__fake.jpg
val,fake,df96_fake.jpg,,data/val/fake/df96_fake.jpg
val,fake,df97_fake.jpg,,data/val/fake/df97_fake.jpg
val,fake,meeting_serious,23,data/val/fake/meeting_serious__t0023__fake.jpg
val,fake,kitchen_still,6,data/val/fake/kitchen_still__t0006__fake.jpg
val,fake,df79_fake.jpg,,data/val/fake/df79_fake.jpg
val,fake,df78_fake.jpg,,data/val/fake/df78_fake.jpg
val,fake,kitchen_still,12,data/val/fake/kitchen_still__t0012__fake.jpg
val,fake,kitchen_still,33,data/val/fake/kitchen_still__t0033__fake.jpg
val,fake,exit_phone_room,15,data/val/fake/exit_phone_room__t0015__fake.jpg
val,fake,exit_phone_room,1,data/val/fake/exit_phone_room__t0001__fake.jpg
val,fake,kitchen_still,27,data/val/fake/kitchen_still__t0027__fake.jpg
val,fake,meeting_serious,31,data/val/fake/meeting_serious__t0031__fake.jpg
val,fake,meeting_serious,25,data/val/fake/meeting_serious__t0025__fake.jpg
val,fake,meeting_serious,4,data/val/fake/meeting_serious__t0004__fake.jpg
val,fake,walk_down_hall_angry,1,data/val/fake/walk_down_hall_angry__t0001__fake.jpg
val,fake,df81_fake.jpg,,data/val/fake/df81_fake.jpg
val,fake,df80_fake.jpg,,data/val/fake/df80_fake.jpg
val,fake,walk_down_hall_angry,15,data/val/fake/walk_down_hall_angry__t0015__fake.jpg
val,fake,kitchen_still,19,data/val/fake/kitchen_still__t0019__fake.jpg
val,fake,meeting_serious,10,data/val/fake/meeting_serious__t0010__fake.jpg
val,fake,kitchen_still,35,data/val/fake/kitchen_still__t0035__fake.jpg
val,fake,exit_phone_room,13,data/val/fake/exit_phone_room__t0013__fake.jpg
val,fake,meeting_serious,28,data/val/fake/meeting_serious__t0028__fake.jpg
val,fake,exit_phone_room,7,data/val/fake/exit_phone_room__t0007__fake.jpg
val,fake,kitchen_still,21,data/val/fake/kitchen_still__t0021__fake.jpg
val,fake,meeting_serious,9,data/val/fake/meeting_serious__t0009__fake.jpg
val,fake,kitchen_still,14,data/val/fake/kitchen_still__t0014__fake.jpg
val,fake,meeting_serious,17,data/val/fake/meeting_serious__t0017__fake.jpg
val,fake,walk_down_hall_angry,12,data/val/fake/walk_down_hall_angry__t0012__fake.jpg
val,fake,walk_down_hall_angry,6,data/val/fake/walk_down_hall_angry__t0006__fake.jpg
val,fake,meeting_serious,3,data/val/fake/meeting_serious__t0003__fake.jpg
val,fake,meeting_serious,22,data/val/fake/meeting_serious__t0022__fake.jpg
val,fake,meeting_serious,36,data/val/fake/meeting_serious__t0036__fake.jpg
val,fake,df86_fake.jpg,,data/val/fake/df86_fake.jpg
val,fake,df87_fake.jpg,,data/val/fake/df87_fake.jpg
val,fake,kitchen_still,13,data/val/fake/kitchen_still__t0013__fake.jpg
val,fake,kitchen_still,7,data/val/fake/kitchen_still__t0007__fake.jpg
val,fake,kitchen_still,26,data/val/fake/kitchen_still__t0026__fake.jpg
val,fake,kitchen_still,32,data/val/fake/kitchen_still__t0032__fake.jpg
val,fake,exit_phone_room,14,data/val/fake/exit_phone_room__t0014__fake.jpg
val,fake,meeting_serious,24,data/val/fake/meeting_serious__t0024__fake.jpg
val,fake,meeting_serious,30,data/val/fake/meeting_serious__t0030__fake.jpg
val,fake,df74_fake.jpg,,data/val/fake/df74_fake.jpg
val,fake,df75_fake.jpg,,data/val/fake/df75_fake.jpg
val,fake,walk_down_hall_angry,14,data/val/fake/walk_down_hall_angry__t0014__fake.jpg
val,fake,kitchen_still,18,data/val/fake/kitchen_still__t0018__fake.jpg
val,fake,df91_fake.jpg,,data/val/fake/df91_fake.jpg
val,fake,df90_fake.jpg,,data/val/fake/df90_fake.jpg
val,fake,meeting_serious,11,data/val/fake/meeting_serious__t0011__fake.jpg
val,fake,meeting_serious,5,data/val/fake/meeting_serious__t0005__fake.jpg
val,fake,meeting_serious,29,data/val/fake/meeting_serious__t0029__fake.jpg
val,fake,exit_phone_room,6,data/val/fake/exit_phone_room__t0006__fake.jpg
val,fake,kitchen_still,20,data/val/fake/kitchen_still__t0020__fake.jpg
val,fake,kitchen_still,34,data/val/fake/kitchen_still__t0034__fake.jpg
val,fake,exit_phone_room,12,data/val/fake/exit_phone_room__t0012__fake.jpg
val,fake,kitchen_still,15,data/val/fake/kitchen_still__t0015__fake.jpg
val,fake,meeting_serious,8,data/val/fake/meeting_serious__t0008__fake.jpg
val,fake,kitchen_still,1,data/val/fake/kitchen_still__t0001__fake.jpg
val,real,exit_phone_room,13,data/val/real/exit_phone_room__t0013__real.jpg
val,real,kitchen_still,35,data/val/real/kitchen_still__t0035__real.jpg
val,real,meeting_serious,28,data/val/real/meeting_serious__t0028__real.jpg
val,real,kitchen_still,21,data/val/real/kitchen_still__t0021__real.jpg
val,real,exit_phone_room,7,data/val/real/exit_phone_room__t0007__real.jpg
val,real,meeting_serious,9,data/val/real/meeting_serious__t0009__real.jpg
